high_version, low_version, similarity
2.1.2, 1.6.2, 0.011196874404421573
2.1.2, 1.6.1, 0.011196874404421573
2.1.2, 1.6.0, 0.011196874404421573
2.1.2, 1.6, 0.011196874404421573
2.1.2, 1.5.2, 0.011196874404421573
2.1.2, 1.5.1, 0.011196874404421573
2.1.2, 1.5.0, 0.009148084619782733
2.1.2, 1.5, 0.009148084619782733
2.1.2, 1.4.4, 0.006003430531732418
2.1.2, 1.4.3, 0.005431675242995998
2.1.2, 1.4.2, 0.002858776443682104
2.1.2, 1.4.1, 0.002858776443682104
2.1.2, 1.4.0, 0.0015723270440251573
2.1.2, 1.4, 0.0015723270440251573
2.1.2, 1.3.2, 0.0010005717552887365
2.1.2, 1.3.1, 0.0010005717552887365
2.1.2, 1.3.0, 0.0010005717552887365
2.1.2, 1.3, 0.0010005717552887365
2.1.2, 1.2.6, 0.0010005717552887365
2.1.2, 1.2.5, 0.0010005717552887365
2.1.2, 1.2.4, 0.0010005717552887365
2.1.2, 1.2.3, 0.0010005717552887365
2.1.2, 1.2.2, 0.0010005717552887365
2.1.2, 1.2.1, 0.0010005717552887365
2.1.2, 1.2, 0.0010005717552887365
2.1.2, 1.1.4, 0.0010005717552887365
2.1.2, 1.1.3.1, 0.0010005717552887365
2.1.2, 1.1.3, 0.0010005717552887365
2.1.2, 1.1.2, 0.0010005717552887365
2.1.2, 1.1.1, 0.0010005717552887365
2.1.2, 1.1, 0.0010005717552887365
2.1.2, 1.0.4, 0.0010005717552887365
2.1.2, 1.0.3, 0.0010005717552887365
2.1.2, 1.0.2, 0.0010005717552887365
2.1.2, 1.0.1, 0.0010005717552887365
2.1.2, 1.0, 0.0010005717552887365
2.1.1, 2.1.0, 0.32520984357115607
2.1.1, 2.0.3, 0.23311713086608166
2.1.1, 2.0.2, 0.2291587180465471
2.1.1, 2.0.1, 0.22706028233498665
2.1.1, 2.0.0, 0.2113220144982831
2.1.1, 1.12.4, 0.13754292254864556
2.1.1, 1.12.3, 0.13730446394505913
2.1.1, 1.12.2, 0.13730446394505913
2.1.1, 1.12.1, 0.13663677985501718
2.1.1, 1.12.0, 0.13635062953071347
2.1.1, 1.11.3, 0.21237123235406333
2.1.1, 1.11.2, 0.21351583365127813
2.1.1, 1.11.1, 0.21408813429988555
2.1.1, 1.11.0, 0.20135444486837084
2.1.1, 1.10.2, 0.15404425791682563
2.1.1, 1.10.1, 0.1518981304845479
2.1.1, 1.10.0, 0.14975200305227013
2.1.1, 1.9.1, 0.11770316673025563
2.1.1, 1.9.0, 0.12724151087371233
2.1.1, 1.8.3, 0.0710129721480351
2.1.1, 1.8.2, 0.06967760396795117
2.1.1, 1.8.1, 0.0692960702022129
2.1.1, 1.8.0, 0.06633918351774132
2.1.1, 1.7.2, 0.024608927890118277
2.1.1, 1.7.1, 0.021270507439908434
2.1.1, 1.7.0, 0.01974437237695536
2.1.1, 1.7, 0.01974437237695536
2.1.1, 1.6.4, 0.013782907287294926
2.1.1, 1.6.3, 0.013782907287294926
2.1.1, 1.6.2, 0.011207554368561619
2.1.1, 1.6.1, 0.011207554368561619
2.1.1, 1.6.0, 0.011207554368561619
2.1.1, 1.6, 0.011207554368561619
2.1.1, 1.5.2, 0.011207554368561619
2.1.1, 1.5.1, 0.011207554368561619
2.1.1, 1.5.0, 0.009156810377718427
2.1.1, 1.5, 0.009156810377718427
2.1.1, 1.4.4, 0.006009156810377719
2.1.1, 1.4.3, 0.005436856161770317
2.1.1, 1.4.2, 0.002861503243037009
2.1.1, 1.4.1, 0.002861503243037009
2.1.1, 1.4.0, 0.001573826783670355
2.1.1, 1.4, 0.001573826783670355
2.1.1, 1.3.2, 0.001001526135062953
2.1.1, 1.3.1, 0.001001526135062953
2.1.1, 1.3.0, 0.001001526135062953
2.1.1, 1.3, 0.001001526135062953
2.1.1, 1.2.6, 0.001001526135062953
2.1.1, 1.2.5, 0.001001526135062953
2.1.1, 1.2.4, 0.001001526135062953
2.1.1, 1.2.3, 0.001001526135062953
2.1.1, 1.2.2, 0.001001526135062953
2.1.1, 1.2.1, 0.001001526135062953
2.1.1, 1.2, 0.001001526135062953
2.1.1, 1.1.4, 0.001001526135062953
2.1.1, 1.1.3.1, 0.001001526135062953
2.1.1, 1.1.3, 0.001001526135062953
2.1.1, 1.1.2, 0.001001526135062953
2.1.1, 1.1.1, 0.001001526135062953
2.1.1, 1.1, 0.001001526135062953
2.1.1, 1.0.4, 0.001001526135062953
2.1.1, 1.0.3, 0.001001526135062953
2.1.1, 1.0.2, 0.001001526135062953
2.1.1, 1.0.1, 0.001001526135062953
2.1.1, 1.0, 0.001001526135062953
2.1.0, 2.0.3, 0.2403850759135974
2.1.0, 2.0.2, 0.23554767948656544
2.1.0, 2.0.1, 0.23344029886488815
2.1.0, 2.0.0, 0.2157670386512764
2.1.0, 1.12.4, 0.13290866420805594
2.1.0, 1.12.3, 0.1326691891374108
2.1.0, 1.12.2, 0.1326691891374108
2.1.0, 1.12.1, 0.1318549738972173
2.1.0, 1.12.0, 0.13156760381244312
2.1.0, 1.11.3, 0.20029694908759998
2.1.0, 1.11.2, 0.2014464294266967
2.1.0, 1.11.1, 0.20202116959624503
2.1.0, 1.11.0, 0.21011542698405097
2.1.0, 1.10.2, 0.1605919823746348
2.1.0, 1.10.1, 0.15685617127257054
2.1.0, 1.10.0, 0.1547008956367642
2.1.0, 1.9.1, 0.1200249054073471
2.1.0, 1.9.0, 0.12960390823315293
2.1.0, 1.8.3, 0.07189041620767278
2.1.0, 1.8.2, 0.07054935581205997
2.1.0, 1.8.1, 0.07016619569902773
2.1.0, 1.8.0, 0.06719670482302792
2.1.0, 1.7.2, 0.02471382729057905
2.1.0, 1.7.1, 0.02136117630154701
2.1.0, 1.7.0, 0.019828535849418075
2.1.0, 1.7, 0.019828535849418075
2.1.0, 1.6.4, 0.01384165908328943
2.1.0, 1.6.3, 0.01384165908328943
2.1.0, 1.6.2, 0.011255328320321854
2.1.0, 1.6.1, 0.011255328320321854
2.1.0, 1.6.0, 0.011255328320321854
2.1.0, 1.6, 0.011255328320321854
2.1.0, 1.5.2, 0.011255328320321854
2.1.0, 1.5.1, 0.011255328320321854
2.1.0, 1.5.0, 0.0091958427127736
2.1.0, 1.5, 0.0091958427127736
2.1.0, 1.4.4, 0.006034771780257675
2.1.0, 1.4.3, 0.005460031610709325
2.1.0, 1.4.2, 0.00287370084774175
2.1.0, 1.4.1, 0.00287370084774175
2.1.0, 1.4.0, 0.0015805354662579625
2.1.0, 1.4, 0.0015805354662579625
2.1.0, 1.3.2, 0.0010057952967096125
2.1.0, 1.3.1, 0.0010057952967096125
2.1.0, 1.3.0, 0.0010057952967096125
2.1.0, 1.3, 0.0010057952967096125
2.1.0, 1.2.6, 0.0010057952967096125
2.1.0, 1.2.5, 0.0010057952967096125
2.1.0, 1.2.4, 0.0010057952967096125
2.1.0, 1.2.3, 0.0010057952967096125
2.1.0, 1.2.2, 0.0010057952967096125
2.1.0, 1.2.1, 0.0010057952967096125
2.1.0, 1.2, 0.0010057952967096125
2.1.0, 1.1.4, 0.0010057952967096125
2.1.0, 1.1.3.1, 0.0010057952967096125
2.1.0, 1.1.3, 0.0010057952967096125
2.1.0, 1.1.2, 0.0010057952967096125
2.1.0, 1.1.1, 0.0010057952967096125
2.1.0, 1.1, 0.0010057952967096125
2.1.0, 1.0.4, 0.0010057952967096125
2.1.0, 1.0.3, 0.0010057952967096125
2.1.0, 1.0.2, 0.0010057952967096125
2.1.0, 1.0.1, 0.0010057952967096125
2.1.0, 1.0, 0.0010057952967096125
2.0.3, 2.0.2, 0.9680957128614157
2.0.3, 2.0.1, 0.965389545648768
2.0.3, 2.0.0, 0.9078478849166786
2.0.3, 1.12.4, 0.32872810141005554
2.0.3, 1.12.3, 0.32872810141005554
2.0.3, 1.12.2, 0.32872810141005554
2.0.3, 1.12.1, 0.32616436405070504
2.0.3, 1.12.0, 0.3253097849309215
2.0.3, 1.11.3, 0.48283720267768127
2.0.3, 1.11.2, 0.48283720267768127
2.0.3, 1.11.1, 0.4859706594502208
2.0.3, 1.11.0, 0.4997863552200541
2.0.3, 1.10.2, 0.6372311636519015
2.0.3, 1.10.1, 0.6232730380287709
2.0.3, 1.10.0, 0.6152969662441248
2.0.3, 1.9.1, 0.4960831790343256
2.0.3, 1.9.0, 0.5305512035322604
2.0.3, 1.8.3, 0.2686227033186156
2.0.3, 1.8.2, 0.2593647628542943
2.0.3, 1.8.1, 0.25907990314769974
2.0.3, 1.8.0, 0.2502492522432702
2.0.3, 1.7.2, 0.09215211508332147
2.0.3, 1.7.1, 0.07634240136732659
2.0.3, 1.7.0, 0.07178464606181456
2.0.3, 1.7, 0.07178464606181456
2.0.3, 1.6.4, 0.04614727246830936
2.0.3, 1.6.3, 0.04614727246830936
2.0.3, 1.6.2, 0.0384560603902578
2.0.3, 1.6.1, 0.0384560603902578
2.0.3, 1.6.0, 0.03574989317761003
2.0.3, 1.6, 0.03574989317761003
2.0.3, 1.5.2, 0.03574989317761003
2.0.3, 1.5.1, 0.03574989317761003
2.0.3, 1.5.0, 0.02962540948582823
2.0.3, 1.5, 0.02962540948582823
2.0.3, 1.4.4, 0.020225039168209658
2.0.3, 1.4.3, 0.01823102122204814
2.0.3, 1.4.2, 0.008545791197835067
2.0.3, 1.4.1, 0.008545791197835067
2.0.3, 1.4.0, 0.004700185158809287
2.0.3, 1.4, 0.004700185158809287
2.0.3, 1.3.2, 0.0029910269192422734
2.0.3, 1.3.1, 0.0029910269192422734
2.0.3, 1.3.0, 0.0029910269192422734
2.0.3, 1.3, 0.0029910269192422734
2.0.3, 1.2.6, 0.0029910269192422734
2.0.3, 1.2.5, 0.0029910269192422734
2.0.3, 1.2.4, 0.0029910269192422734
2.0.3, 1.2.3, 0.0029910269192422734
2.0.3, 1.2.2, 0.0029910269192422734
2.0.3, 1.2.1, 0.0029910269192422734
2.0.3, 1.2, 0.0029910269192422734
2.0.3, 1.1.4, 0.0029910269192422734
2.0.3, 1.1.3.1, 0.0029910269192422734
2.0.3, 1.1.3, 0.0029910269192422734
2.0.3, 1.1.2, 0.0029910269192422734
2.0.3, 1.1.1, 0.0029910269192422734
2.0.3, 1.1, 0.0029910269192422734
2.0.3, 1.0.4, 0.0029910269192422734
2.0.3, 1.0.3, 0.0029910269192422734
2.0.3, 1.0.2, 0.0029910269192422734
2.0.3, 1.0.1, 0.0029910269192422734
2.0.3, 1.0, 0.0029910269192422734
2.0.2, 2.0.1, 0.9765981735159818
2.0.2, 2.0.0, 0.9169520547945206
2.0.2, 1.12.4, 0.3263413242009132
2.0.2, 1.12.3, 0.3263413242009132
2.0.2, 1.12.2, 0.3263413242009132
2.0.2, 1.12.1, 0.3237728310502283
2.0.2, 1.12.0, 0.3229166666666667
2.0.2, 1.11.3, 0.476027397260274
2.0.2, 1.11.2, 0.476027397260274
2.0.2, 1.11.1, 0.4791666666666667
2.0.2, 1.11.0, 0.4914383561643836
2.0.2, 1.10.2, 0.6244292237442922
2.0.2, 1.10.1, 0.6372716894977168
2.0.2, 1.10.0, 0.6292808219178082
2.0.2, 1.9.1, 0.5135559360730594
2.0.2, 1.9.0, 0.5446632420091324
2.0.2, 1.8.3, 0.2802511415525114
2.0.2, 1.8.2, 0.2709760273972603
2.0.2, 1.8.1, 0.2706906392694064
2.0.2, 1.8.0, 0.2625570776255708
2.0.2, 1.7.2, 0.0958904109589041
2.0.2, 1.7.1, 0.0800513698630137
2.0.2, 1.7.0, 0.0754851598173516
2.0.2, 1.7, 0.0754851598173516
2.0.2, 1.6.4, 0.049800228310502286
2.0.2, 1.6.3, 0.049800228310502286
2.0.2, 1.6.2, 0.04209474885844749
2.0.2, 1.6.1, 0.038527397260273974
2.0.2, 1.6.0, 0.0358162100456621
2.0.2, 1.6, 0.0358162100456621
2.0.2, 1.5.2, 0.0358162100456621
2.0.2, 1.5.1, 0.0358162100456621
2.0.2, 1.5.0, 0.02968036529680365
2.0.2, 1.5, 0.02968036529680365
2.0.2, 1.4.4, 0.02026255707762557
2.0.2, 1.4.3, 0.0182648401826484
2.0.2, 1.4.2, 0.008561643835616438
2.0.2, 1.4.1, 0.008561643835616438
2.0.2, 1.4.0, 0.004708904109589041
2.0.2, 1.4, 0.004708904109589041
2.0.2, 1.3.2, 0.0029965753424657533
2.0.2, 1.3.1, 0.0029965753424657533
2.0.2, 1.3.0, 0.0029965753424657533
2.0.2, 1.3, 0.0029965753424657533
2.0.2, 1.2.6, 0.0029965753424657533
2.0.2, 1.2.5, 0.0029965753424657533
2.0.2, 1.2.4, 0.0029965753424657533
2.0.2, 1.2.3, 0.0029965753424657533
2.0.2, 1.2.2, 0.0029965753424657533
2.0.2, 1.2.1, 0.0029965753424657533
2.0.2, 1.2, 0.0029965753424657533
2.0.2, 1.1.4, 0.0029965753424657533
2.0.2, 1.1.3.1, 0.0029965753424657533
2.0.2, 1.1.3, 0.0029965753424657533
2.0.2, 1.1.2, 0.0029965753424657533
2.0.2, 1.1.1, 0.0029965753424657533
2.0.2, 1.1, 0.0029965753424657533
2.0.2, 1.0.4, 0.0029965753424657533
2.0.2, 1.0.3, 0.0029965753424657533
2.0.2, 1.0.2, 0.0029965753424657533
2.0.2, 1.0.1, 0.0029965753424657533
2.0.2, 1.0, 0.0029965753424657533
2.0.1, 2.0.0, 0.9182945957507486
2.0.1, 1.12.4, 0.32225866248395835
2.0.1, 1.12.3, 0.32225866248395835
2.0.1, 1.12.2, 0.32225866248395835
2.0.1, 1.12.1, 0.31969200057036934
2.0.1, 1.12.0, 0.318836446599173
2.0.1, 1.11.3, 0.47012690717239414
2.0.1, 1.11.2, 0.47012690717239414
2.0.1, 1.11.1, 0.47326393840011405
2.0.1, 1.11.0, 0.4855268786539284
2.0.1, 1.10.2, 0.6168544132325681
2.0.1, 1.10.1, 0.6296877228005133
2.0.1, 1.10.0, 0.6381006701839441
2.0.1, 1.9.1, 0.5207471838015115
2.0.1, 1.9.0, 0.5518323114216455
2.0.1, 1.8.3, 0.27705689433908454
2.0.1, 1.8.2, 0.26778839298445745
2.0.1, 1.8.1, 0.267503208327392
2.0.1, 1.8.0, 0.2627976614858121
2.0.1, 1.7.2, 0.09582204477399116
2.0.1, 1.7.1, 0.0799942963068587
2.0.1, 1.7.0, 0.07543134179381149
2.0.1, 1.7, 0.07543134179381149
2.0.1, 1.6.4, 0.04976472265792101
2.0.1, 1.6.3, 0.04976472265792101
2.0.1, 1.6.2, 0.04206473691715386
2.0.1, 1.6.1, 0.038499928703835735
2.0.1, 1.6.0, 0.03579067446171396
2.0.1, 1.6, 0.03579067446171396
2.0.1, 1.5.2, 0.03579067446171396
2.0.1, 1.5.1, 0.03579067446171396
2.0.1, 1.5.0, 0.029659204334806788
2.0.1, 1.5, 0.029659204334806788
2.0.1, 1.4.4, 0.02024811065164694
2.0.1, 1.4.3, 0.01825181805218879
2.0.1, 1.4.2, 0.008555539711963496
2.0.1, 1.4.1, 0.008555539711963496
2.0.1, 1.4.0, 0.004705546841579923
2.0.1, 1.4, 0.004705546841579923
2.0.1, 1.3.2, 0.0029944388991872237
2.0.1, 1.3.1, 0.0029944388991872237
2.0.1, 1.3.0, 0.0029944388991872237
2.0.1, 1.3, 0.0029944388991872237
2.0.1, 1.2.6, 0.0029944388991872237
2.0.1, 1.2.5, 0.0029944388991872237
2.0.1, 1.2.4, 0.0029944388991872237
2.0.1, 1.2.3, 0.0029944388991872237
2.0.1, 1.2.2, 0.0029944388991872237
2.0.1, 1.2.1, 0.0029944388991872237
2.0.1, 1.2, 0.0029944388991872237
2.0.1, 1.1.4, 0.0029944388991872237
2.0.1, 1.1.3.1, 0.0029944388991872237
2.0.1, 1.1.3, 0.0029944388991872237
2.0.1, 1.1.2, 0.0029944388991872237
2.0.1, 1.1.1, 0.0029944388991872237
2.0.1, 1.1, 0.0029944388991872237
2.0.1, 1.0.4, 0.0029944388991872237
2.0.1, 1.0.3, 0.0029944388991872237
2.0.1, 1.0.2, 0.0029944388991872237
2.0.1, 1.0.1, 0.0029944388991872237
2.0.1, 1.0, 0.0029944388991872237
2.0.0, 1.12.4, 0.28910834406755404
2.0.0, 1.12.3, 0.28910834406755404
2.0.0, 1.12.2, 0.28910834406755404
2.0.0, 1.12.1, 0.28653213110061543
2.0.0, 1.12.0, 0.2856733934449692
2.0.0, 1.11.3, 0.44668670387863174
2.0.0, 1.11.2, 0.44668670387863174
2.0.0, 1.11.1, 0.44983540861600113
2.0.0, 1.11.0, 0.45999713754114785
2.0.0, 1.10.2, 0.5916702447402319
2.0.0, 1.10.1, 0.6045513095749249
2.0.0, 1.10.0, 0.6112780878774867
2.0.0, 1.9.1, 0.5428653213110062
2.0.0, 1.9.0, 0.5690568198082152
2.0.0, 1.8.3, 0.29397452411621583
2.0.0, 1.8.2, 0.2846715328467153
2.0.0, 1.8.1, 0.2796622298554458
2.0.0, 1.8.0, 0.2749391727493917
2.0.0, 1.7.2, 0.09689423214541291
2.0.0, 1.7.1, 0.08029197080291971
2.0.0, 1.7.0, 0.0757120366394733
2.0.0, 1.7, 0.0757120366394733
2.0.0, 1.6.4, 0.049949906970087304
2.0.0, 1.6.3, 0.049949906970087304
2.0.0, 1.6.2, 0.042221268069271504
2.0.0, 1.6.1, 0.038643194504079006
2.0.0, 1.6.0, 0.035923858594532704
2.0.0, 1.6, 0.035923858594532704
2.0.0, 1.5.2, 0.035923858594532704
2.0.0, 1.5.1, 0.035923858594532704
2.0.0, 1.5.0, 0.029769572062401602
2.0.0, 1.5, 0.029769572062401602
2.0.0, 1.4.4, 0.0203234578502934
2.0.0, 1.4.3, 0.0183197366537856
2.0.0, 1.4.2, 0.008587376556462
2.0.0, 1.4.1, 0.008587376556462
2.0.0, 1.4.0, 0.0047230571060541005
2.0.0, 1.4, 0.0047230571060541005
2.0.0, 1.3.2, 0.0030055817947617003
2.0.0, 1.3.1, 0.0030055817947617003
2.0.0, 1.3.0, 0.0030055817947617003
2.0.0, 1.3, 0.0030055817947617003
2.0.0, 1.2.6, 0.0030055817947617003
2.0.0, 1.2.5, 0.0030055817947617003
2.0.0, 1.2.4, 0.0030055817947617003
2.0.0, 1.2.3, 0.0030055817947617003
2.0.0, 1.2.2, 0.0030055817947617003
2.0.0, 1.2.1, 0.0030055817947617003
2.0.0, 1.2, 0.0030055817947617003
2.0.0, 1.1.4, 0.0030055817947617003
2.0.0, 1.1.3.1, 0.0030055817947617003
2.0.0, 1.1.3, 0.0030055817947617003
2.0.0, 1.1.2, 0.0030055817947617003
2.0.0, 1.1.1, 0.0030055817947617003
2.0.0, 1.1, 0.0030055817947617003
2.0.0, 1.0.4, 0.0030055817947617003
2.0.0, 1.0.3, 0.0030055817947617003
2.0.0, 1.0.2, 0.0030055817947617003
2.0.0, 1.0.1, 0.0030055817947617003
2.0.0, 1.0, 0.0030055817947617003
1.12.4, 1.12.3, 0.9015167474194228
1.12.4, 1.12.2, 0.9002527912365704
1.12.4, 1.12.1, 0.8918264166842216
1.12.4, 1.12.0, 0.8841373499052033
1.12.4, 1.11.3, 0.5666736886454603
1.12.4, 1.11.2, 0.5666736886454603
1.12.4, 1.11.1, 0.5644617653254688
1.12.4, 1.11.0, 0.5393933010322309
1.12.4, 1.10.2, 0.3655993258900358
1.12.4, 1.10.1, 0.36423004002527914
1.12.4, 1.10.0, 0.3614914682957657
1.12.4, 1.9.1, 0.29892563724457555
1.12.4, 1.9.0, 0.27627975563513796
1.12.4, 1.8.3, 0.1431430377080261
1.12.4, 1.8.2, 0.13829787234042554
1.12.4, 1.8.1, 0.13798188329471245
1.12.4, 1.8.0, 0.1266062776490415
1.12.4, 1.7.2, 0.05719401727406783
1.12.4, 1.7.1, 0.050663576995997474
1.12.4, 1.7.0, 0.046555719401727404
1.12.4, 1.7, 0.046555719401727404
1.12.4, 1.6.4, 0.026753739203707605
1.12.4, 1.6.3, 0.024963134611333475
1.12.4, 1.6.2, 0.023383189382768062
1.12.4, 1.6.1, 0.023383189382768062
1.12.4, 1.6.0, 0.023383189382768062
1.12.4, 1.6, 0.023383189382768062
1.12.4, 1.5.2, 0.023383189382768062
1.12.4, 1.5.1, 0.023383189382768062
1.12.4, 1.5.0, 0.02296187065515062
1.12.4, 1.5, 0.02296187065515062
1.12.4, 1.4.4, 0.015799452285654096
1.12.4, 1.4.3, 0.015799452285654096
1.12.4, 1.4.2, 0.007583737097113966
1.12.4, 1.4.1, 0.007583737097113966
1.12.4, 1.4.0, 0.0054771434590267535
1.12.4, 1.4, 0.0054771434590267535
1.12.4, 1.3.2, 0.0023172530018959344
1.12.4, 1.3.1, 0.0023172530018959344
1.12.4, 1.3.0, 0.0023172530018959344
1.12.4, 1.3, 0.0023172530018959344
1.12.4, 1.2.6, 0.0023172530018959344
1.12.4, 1.2.5, 0.0023172530018959344
1.12.4, 1.2.4, 0.0023172530018959344
1.12.4, 1.2.3, 0.0023172530018959344
1.12.4, 1.2.2, 0.0023172530018959344
1.12.4, 1.2.1, 0.0023172530018959344
1.12.4, 1.2, 0.0023172530018959344
1.12.4, 1.1.4, 0.0023172530018959344
1.12.4, 1.1.3.1, 0.0023172530018959344
1.12.4, 1.1.3, 0.0023172530018959344
1.12.4, 1.1.2, 0.0023172530018959344
1.12.4, 1.1.1, 0.0023172530018959344
1.12.4, 1.1, 0.0023172530018959344
1.12.4, 1.0.4, 0.0023172530018959344
1.12.4, 1.0.3, 0.0023172530018959344
1.12.4, 1.0.2, 0.0023172530018959344
1.12.4, 1.0.1, 0.0023172530018959344
1.12.4, 1.0, 0.0023172530018959344
1.12.3, 1.12.2, 0.9029473684210526
1.12.3, 1.12.1, 0.8945263157894737
1.12.3, 1.12.0, 0.8868421052631579
1.12.3, 1.11.3, 0.5663157894736842
1.12.3, 1.11.2, 0.5663157894736842
1.12.3, 1.11.1, 0.5641052631578948
1.12.3, 1.11.0, 0.5384210526315789
1.12.3, 1.10.2, 0.36536842105263156
1.12.3, 1.10.1, 0.364
1.12.3, 1.10.0, 0.36126315789473684
1.12.3, 1.9.1, 0.29873684210526313
1.12.3, 1.9.0, 0.27610526315789474
1.12.3, 1.8.3, 0.14305263157894738
1.12.3, 1.8.2, 0.13821052631578948
1.12.3, 1.8.1, 0.13789473684210526
1.12.3, 1.8.0, 0.12652631578947368
1.12.3, 1.7.2, 0.0571578947368421
1.12.3, 1.7.1, 0.05063157894736842
1.12.3, 1.7.0, 0.046526315789473686
1.12.3, 1.7, 0.046526315789473686
1.12.3, 1.6.4, 0.02673684210526316
1.12.3, 1.6.3, 0.02494736842105263
1.12.3, 1.6.2, 0.02336842105263158
1.12.3, 1.6.1, 0.02336842105263158
1.12.3, 1.6.0, 0.02336842105263158
1.12.3, 1.6, 0.02336842105263158
1.12.3, 1.5.2, 0.02336842105263158
1.12.3, 1.5.1, 0.02336842105263158
1.12.3, 1.5.0, 0.022947368421052633
1.12.3, 1.5, 0.022947368421052633
1.12.3, 1.4.4, 0.015789473684210527
1.12.3, 1.4.3, 0.015789473684210527
1.12.3, 1.4.2, 0.007578947368421052
1.12.3, 1.4.1, 0.007578947368421052
1.12.3, 1.4.0, 0.0054736842105263155
1.12.3, 1.4, 0.0054736842105263155
1.12.3, 1.3.2, 0.0023157894736842107
1.12.3, 1.3.1, 0.0023157894736842107
1.12.3, 1.3.0, 0.0023157894736842107
1.12.3, 1.3, 0.0023157894736842107
1.12.3, 1.2.6, 0.0023157894736842107
1.12.3, 1.2.5, 0.0023157894736842107
1.12.3, 1.2.4, 0.0023157894736842107
1.12.3, 1.2.3, 0.0023157894736842107
1.12.3, 1.2.2, 0.0023157894736842107
1.12.3, 1.2.1, 0.0023157894736842107
1.12.3, 1.2, 0.0023157894736842107
1.12.3, 1.1.4, 0.0023157894736842107
1.12.3, 1.1.3.1, 0.0023157894736842107
1.12.3, 1.1.3, 0.0023157894736842107
1.12.3, 1.1.2, 0.0023157894736842107
1.12.3, 1.1.1, 0.0023157894736842107
1.12.3, 1.1, 0.0023157894736842107
1.12.3, 1.0.4, 0.0023157894736842107
1.12.3, 1.0.3, 0.0023157894736842107
1.12.3, 1.0.2, 0.0023157894736842107
1.12.3, 1.0.1, 0.0023157894736842107
1.12.3, 1.0, 0.0023157894736842107
1.12.2, 1.12.1, 0.8958662038497949
1.12.2, 1.12.0, 0.8881876512043757
1.12.2, 1.11.3, 0.5658988114021247
1.12.2, 1.11.2, 0.5658988114021247
1.12.2, 1.11.1, 0.5636899126959083
1.12.2, 1.11.0, 0.5380246134427265
1.12.2, 1.10.2, 0.36509940044177974
1.12.2, 1.10.1, 0.36373198695697906
1.12.2, 1.10.0, 0.36099715998737775
1.12.2, 1.9.1, 0.29851688229725465
1.12.2, 1.9.0, 0.27590196697170505
1.12.2, 1.8.3, 0.14294730198800884
1.12.2, 1.8.2, 0.138108761964868
1.12.2, 1.8.1, 0.13779320500683706
1.12.2, 1.8.0, 0.12643315451772377
1.12.2, 1.7.2, 0.05711580940359735
1.12.2, 1.7.1, 0.05059429893762491
1.12.2, 1.7.0, 0.04649205848322289
1.12.2, 1.7, 0.04649205848322289
1.12.2, 1.6.4, 0.026717155779951613
1.12.2, 1.6.3, 0.02492899968444304
1.12.2, 1.6.2, 0.02335121489428842
1.12.2, 1.6.1, 0.02335121489428842
1.12.2, 1.6.0, 0.02335121489428842
1.12.2, 1.6, 0.02335121489428842
1.12.2, 1.5.2, 0.02335121489428842
1.12.2, 1.5.1, 0.02335121489428842
1.12.2, 1.5.0, 0.02293047228358052
1.12.2, 1.5, 0.02293047228358052
1.12.2, 1.4.4, 0.015777847901546228
1.12.2, 1.4.3, 0.015777847901546228
1.12.2, 1.4.2, 0.00757336699274219
1.12.2, 1.4.1, 0.00757336699274219
1.12.2, 1.4.0, 0.005469653939202693
1.12.2, 1.4, 0.005469653939202693
1.12.2, 1.3.2, 0.0023140843588934468
1.12.2, 1.3.1, 0.0023140843588934468
1.12.2, 1.3.0, 0.0023140843588934468
1.12.2, 1.3, 0.0023140843588934468
1.12.2, 1.2.6, 0.0023140843588934468
1.12.2, 1.2.5, 0.0023140843588934468
1.12.2, 1.2.4, 0.0023140843588934468
1.12.2, 1.2.3, 0.0023140843588934468
1.12.2, 1.2.2, 0.0023140843588934468
1.12.2, 1.2.1, 0.0023140843588934468
1.12.2, 1.2, 0.0023140843588934468
1.12.2, 1.1.4, 0.0023140843588934468
1.12.2, 1.1.3.1, 0.0023140843588934468
1.12.2, 1.1.3, 0.0023140843588934468
1.12.2, 1.1.2, 0.0023140843588934468
1.12.2, 1.1.1, 0.0023140843588934468
1.12.2, 1.1, 0.0023140843588934468
1.12.2, 1.0.4, 0.0023140843588934468
1.12.2, 1.0.3, 0.0023140843588934468
1.12.2, 1.0.2, 0.0023140843588934468
1.12.2, 1.0.1, 0.0023140843588934468
1.12.2, 1.0, 0.0023140843588934468
1.12.1, 1.12.0, 0.8945378151260505
1.12.1, 1.11.3, 0.5671218487394958
1.12.1, 1.11.2, 0.5671218487394958
1.12.1, 1.11.1, 0.5649159663865546
1.12.1, 1.11.0, 0.5392857142857143
1.12.1, 1.10.2, 0.36271008403361343
1.12.1, 1.10.1, 0.36134453781512604
1.12.1, 1.10.0, 0.35861344537815126
1.12.1, 1.9.1, 0.296218487394958
1.12.1, 1.9.0, 0.27363445378151263
1.12.1, 1.8.3, 0.14275210084033613
1.12.1, 1.8.2, 0.1379201680672269
1.12.1, 1.8.1, 0.13760504201680673
1.12.1, 1.8.0, 0.12626050420168067
1.12.1, 1.7.2, 0.05703781512605042
1.12.1, 1.7.1, 0.050525210084033614
1.12.1, 1.7.0, 0.04642857142857143
1.12.1, 1.7, 0.04642857142857143
1.12.1, 1.6.4, 0.026680672268907562
1.12.1, 1.6.3, 0.024894957983193276
